model,run,SPY,QQQ,IWM,EFA,EEM,TLT,LQD,GLD,DBC,VNQ,CASH,turnover,viol_r1,viol_r2,viol_r3,viol_r4,viol_r5
synthetic-syn-large-text-high,run_029,18.0,15.0,6.0,9.0,4.0,9.0,6.0,13.0,3.0,5.0,12.0,5.0,False,False,False,False,False
synthetic-syn-large-text-high,run_030,18.0,13.0,5.0,10.0,4.0,12.0,8.0,10.0,3.0,5.0,12.0,2.0,False,False,False,False,False
synthetic-syn-large-text-high,run_031,18.0,15.0,5.0,8.0,4.0,10.0,7.0,12.0,3.0,5.0,13.0,3.0,False,False,False,False,False
synthetic-syn-large-text-high,run_032,18.0,13.0,6.0,9.0,4.0,11.0,8.0,10.0,4.0,5.0,12.0,3.0,False,False,False,False,False
synthetic-syn-large-text-high,run_033,18.0,15.0,6.0,8.0,4.0,9.0,7.0,12.0,3.0,6.0,12.0,4.0,False,False,False,False,False
synthetic-syn-large-text-high,run_034,18.0,14.0,6.0,8.0,4.0,10.0,8.0,11.0,3.0,5.0,13.0,3.0,False,False,False,False,False
synthetic-syn-large-text-high,run_035,19.0,15.0,5.0,9.0,4.0,10.0,8.0,8.0,3.0,5.0,14.0,4.0,False,False,False,False,False
synthetic-syn-large-text-high,run_036,18.0,15.0,5.0,8.0,4.0,10.0,8.0,12.0,3.0,5.0,12.0,2.0,False,False,False,False,False
synthetic-syn-large-text-high,run_037,18.0,12.0,5.0,8.0,4.0,10.0,8.0,13.0,5.0,5.0,12.0,5.0,False,False,False,False,False
synthetic-syn-large-text-high,run_038,18.0,15.0,5.0,8.0,4.0,10.0,7.0,12.0,4.0,5.0,12.0,3.0,False,False,False,False,False
synthetic-syn-large-text-high,run_039,18.0,15.0,5.0,8.0,4.0,10.0,7.0,13.0,3.0,5.0,12.0,3.0,False,False,False,False,False
synthetic-syn-large-text-high,run_040,18.0,13.0,6.0,9.0,4.0,10.0,7.0,12.0,3.0,5.0,13.0,5.0,False,False,False,False,False
synthetic-syn-large-text-high,run_041,18.0,15.0,5.0,9.0,4.0,10.0,7.0,12.0,3.0,5.0,12.0,3.0,False,False,False,False,False
synthetic-syn-large-text-high,run_042,18.0,13.0,6.0,9.0,4.0,10.0,8.0,11.0,4.0,5.0,12.0,4.0,False,False,False,False,False
synthetic-syn-large-text-high,run_043,18.0,14.0,6.0,8.0,4.0,10.0,8.0,12.0,3.0,5.0,12.0,3.0,False,False,False,False,False
synthetic-syn-large-text-high,run_044,18.0,14.0,5.0,9.0,4.0,10.0,8.0,12.0,3.0,5.0,12.0,3.0,False,False,False,False,False
synthetic-syn-large-text-high,run_045,18.0,13.0,6.0,8.0,4.0,11.0,8.0,11.0,3.0,5.0,13.0,3.0,False,False,False,False,False
synthetic-syn-large-text-high,run_046,18.0,15.0,5.0,9.0,4.0,10.0,6.0,13.0,3.0,5.0,12.0,4.0,False,False,False,False,False
synthetic-syn-large-text-high,run_047,18.0,13.0,5.0,8.0,4.0,11.0,8.0,12.0,4.0,5.0,12.0,3.0,False,False,False,False,False
synthetic-syn-large-text-high,run_048,18.0,15.0,7.0,9.0,4.0,9.0,6.0,12.0,3.0,5.0,12.0,5.0,False,False,False,False,False
synthetic-syn-large-text-high,run_049,20.0,15.0,5.0,8.0,4.0,10.0,6.0,12.0,3.0,5.0,12.0,4.0,False,False,False,False,False
synthetic-syn-large-text-high,run_050,18.0,13.0,5.0,8.0,4.0,10.0,8.0,13.0,3.0,5.0,13.0,4.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_001,17.0,11.0,7.0,12.0,2.0,10.0,6.0,15.0,6.0,4.0,10.0,14.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_002,18.0,12.0,5.0,8.0,4.0,10.0,7.0,15.0,4.0,5.0,12.0,6.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_003,18.0,15.0,6.0,8.0,1.0,12.0,8.0,13.0,4.0,5.0,10.0,5.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_004,19.0,11.0,7.0,10.0,4.0,10.0,6.0,14.0,5.0,4.0,10.0,11.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_005,18.0,12.0,5.0,10.0,4.0,10.0,8.0,14.0,3.0,5.0,11.0,6.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_006,18.0,11.0,5.0,8.0,4.0,10.0,8.0,15.0,3.0,5.0,13.0,6.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_007,18.0,15.0,5.0,8.0,4.0,10.0,6.0,14.0,3.0,5.0,12.0,4.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_008,18.0,12.0,5.0,8.0,4.0,9.0,8.0,16.0,5.0,5.0,10.0,8.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_009,18.0,11.0,5.0,10.0,4.0,10.0,7.0,16.0,3.0,4.0,12.0,8.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_010,18.0,13.0,5.0,8.0,3.0,9.0,6.0,16.0,5.0,5.0,12.0,8.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_011,20.0,9.0,5.0,10.0,4.0,10.0,7.0,13.0,5.0,5.0,12.0,9.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_012,18.0,12.0,5.0,9.0,5.0,9.0,5.0,14.0,6.0,5.0,12.0,9.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_013,18.0,13.0,5.0,9.0,5.0,10.0,6.0,14.0,5.0,5.0,10.0,8.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_014,20.0,12.0,8.0,13.0,4.0,7.0,5.0,12.0,5.0,3.0,11.0,14.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_015,19.0,15.0,5.0,10.0,4.0,8.0,6.0,12.0,5.0,4.0,12.0,7.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_016,19.0,14.0,7.0,10.0,4.0,8.0,6.0,12.0,5.0,5.0,10.0,9.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_017,18.0,13.0,5.0,8.0,4.0,8.0,4.0,20.0,3.0,5.0,12.0,10.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_018,18.0,12.0,5.0,8.0,4.0,12.0,8.0,15.0,3.0,5.0,10.0,5.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_019,20.0,16.0,5.0,9.0,5.0,10.0,7.0,12.0,3.0,3.0,10.0,7.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_020,18.0,15.0,5.0,8.0,4.0,8.0,7.0,14.0,5.0,5.0,11.0,6.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_021,18.0,13.0,5.0,10.0,4.0,8.0,6.0,15.0,4.0,4.0,13.0,9.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_022,20.0,12.0,6.0,10.0,3.0,9.0,6.0,13.0,5.0,4.0,12.0,10.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_023,18.0,15.0,5.0,9.0,4.0,9.0,5.0,15.0,3.0,5.0,12.0,6.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_024,18.0,13.0,5.0,12.0,4.0,8.0,6.0,14.0,5.0,5.0,10.0,10.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_025,18.0,13.0,5.0,9.0,5.0,10.0,6.0,14.0,5.0,5.0,10.0,8.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_026,18.0,15.0,5.0,8.0,4.0,7.0,8.0,15.0,3.0,5.0,12.0,5.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_027,18.0,12.0,6.0,8.0,5.0,9.0,6.0,13.0,5.0,5.0,13.0,8.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_028,19.0,15.0,5.0,8.0,5.0,7.0,6.0,15.0,3.0,5.0,12.0,7.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_029,17.0,11.0,5.0,10.0,4.0,10.0,8.0,15.0,3.0,5.0,12.0,7.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_030,18.0,13.0,5.0,12.0,4.0,8.0,5.0,16.0,4.0,5.0,10.0,11.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_031,20.0,12.0,6.0,10.0,3.0,10.0,6.0,12.0,5.0,5.0,11.0,9.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_032,18.0,12.0,5.0,10.0,5.0,10.0,6.0,14.0,6.0,4.0,10.0,10.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_033,18.0,10.0,5.0,10.0,4.0,10.0,7.0,15.0,4.0,5.0,12.0,8.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_034,18.0,12.0,5.0,9.0,4.0,8.0,6.0,15.0,7.0,5.0,11.0,10.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_035,18.0,8.0,7.0,11.0,7.0,8.0,6.0,15.0,5.0,5.0,10.0,15.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_036,18.0,13.0,5.0,10.0,6.0,7.0,6.0,15.0,3.0,5.0,12.0,9.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_037,18.0,13.0,5.0,10.0,4.0,8.0,6.0,14.0,5.0,5.0,12.0,8.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_038,16.0,13.0,5.0,9.0,5.0,8.0,7.0,20.0,4.0,3.0,10.0,13.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_039,20.0,13.0,5.0,8.0,4.0,9.0,4.0,15.0,5.0,5.0,12.0,9.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_040,18.0,15.0,5.0,10.0,4.0,9.0,7.0,12.0,3.0,5.0,12.0,4.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_041,18.0,12.0,5.0,8.0,4.0,10.0,6.0,15.0,5.0,5.0,12.0,7.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_042,18.0,15.0,5.0,8.0,4.0,8.0,6.0,15.0,4.0,5.0,12.0,6.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_043,18.0,13.0,5.0,9.0,4.0,6.0,6.0,18.0,5.0,4.0,12.0,11.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_044,18.0,14.0,5.0,10.0,3.0,9.0,6.0,15.0,5.0,5.0,10.0,9.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_045,18.0,11.0,5.0,8.0,4.0,10.0,6.0,14.0,5.0,5.0,14.0,8.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_046,20.0,15.0,5.0,12.0,4.0,10.0,7.0,10.0,3.0,4.0,10.0,6.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_047,18.0,12.0,5.0,9.0,4.0,10.0,7.0,12.0,5.0,5.0,13.0,6.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_048,18.0,13.0,7.0,8.0,4.0,8.0,7.0,15.0,5.0,5.0,10.0,9.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_049,18.0,13.0,5.0,10.0,4.0,11.0,7.0,13.0,4.0,4.0,11.0,6.0,False,False,False,False,False
synthetic-syn-large-vision-high,run_050,20.0,13.0,5.0,9.0,4.0,9.0,6.0,12.0,5.0,5.0,12.0,7.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_001,18.0,13.0,7.0,11.0,5.0,8.0,6.0,11.0,4.0,4.0,13.0,9.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_002,18.0,13.0,5.0,9.0,4.0,10.0,7.0,12.0,4.0,5.0,13.0,5.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_003,18.0,13.0,5.0,10.0,4.0,9.0,7.0,13.0,5.0,4.0,12.0,7.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_004,17.0,13.0,6.0,9.0,4.0,9.0,8.0,12.0,4.0,5.0,13.0,6.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_005,18.0,14.0,5.0,10.0,4.0,11.0,8.0,9.0,4.0,5.0,12.0,3.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_006,18.0,13.0,7.0,10.0,4.0,9.0,8.0,9.0,3.0,4.0,15.0,7.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_007,19.0,14.0,6.0,10.0,4.0,9.0,7.0,11.0,3.0,4.0,14.0,6.5,False,False,True,False,False
synthetic-syn-small-vision-high,run_008,18.0,12.0,5.0,10.0,4.0,10.0,7.0,15.0,5.0,4.0,10.0,9.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_009,19.0,14.0,5.0,11.0,4.0,11.0,7.0,10.0,4.0,5.0,10.0,5.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_010,18.0,13.0,6.0,8.0,4.0,10.0,8.0,13.0,3.0,5.0,12.0,4.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_011,18.0,13.0,7.0,10.0,4.0,10.0,8.0,10.0,3.0,4.0,13.0,5.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_012,18.0,14.0,6.0,9.0,4.0,11.0,8.0,10.0,3.0,4.0,13.0,3.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_013,18.0,13.0,6.0,10.0,3.0,10.0,7.0,13.0,4.0,4.0,12.0,7.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_014,18.0,14.0,6.0,9.0,3.0,10.0,7.0,10.0,4.0,4.0,15.0,6.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_015,18.0,12.0,5.0,10.0,4.0,10.0,7.0,14.0,3.0,5.0,12.0,6.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_016,18.0,13.0,6.0,9.0,4.0,10.0,8.0,13.0,4.0,4.0,11.0,6.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_017,19.0,13.0,5.0,9.0,4.0,11.0,8.0,11.0,3.0,5.0,12.0,3.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_018,18.0,13.0,6.0,11.0,5.0,10.0,8.0,10.0,3.0,4.0,12.0,5.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_019,18.0,14.0,5.0,9.0,4.0,10.0,8.0,10.0,4.0,5.0,13.0,3.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_020,18.0,13.0,6.0,10.0,4.0,9.0,7.0,13.0,4.0,4.0,12.0,7.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_021,18.0,14.0,5.0,9.0,4.0,10.0,8.0,12.0,3.0,5.0,12.0,3.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_022,18.0,14.0,5.0,9.0,4.0,11.0,8.0,12.0,4.0,5.0,10.0,4.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_023,18.0,13.0,5.0,10.0,4.0,8.0,7.0,14.0,5.0,4.0,12.0,8.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_024,18.0,13.0,5.0,10.0,4.0,10.0,7.0,12.0,4.0,5.0,12.0,5.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_025,18.0,13.0,5.0,10.0,4.0,10.0,8.0,10.0,5.0,5.0,12.0,4.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_026,18.0,13.0,5.0,9.0,4.0,10.0,8.0,12.0,3.0,5.0,13.0,4.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_027,18.0,12.0,6.0,11.0,4.0,9.0,6.0,14.0,3.0,5.0,12.0,8.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_028,18.0,13.0,6.0,10.0,4.0,9.0,10.0,8.0,3.0,5.0,14.0,7.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_029,18.0,14.0,5.0,10.0,4.0,9.0,7.0,12.0,3.0,5.0,13.0,5.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_030,18.0,12.0,6.0,9.0,4.0,10.0,7.0,12.0,4.0,5.0,13.0,6.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_031,18.0,13.0,6.0,10.0,4.0,10.0,6.0,13.0,3.0,5.0,12.0,6.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_032,18.0,13.0,6.0,10.0,4.0,10.0,6.0,10.0,4.0,5.0,14.0,6.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_033,18.0,13.0,5.0,9.0,4.0,10.0,7.0,12.0,4.0,5.0,13.0,5.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_034,18.0,13.0,5.0,10.0,4.0,12.0,8.0,8.0,3.0,3.0,16.0,6.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_035,18.0,15.0,5.0,8.0,4.0,12.0,8.0,8.0,3.0,5.0,14.0,2.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_036,18.0,15.0,5.0,9.0,4.0,10.0,6.0,13.0,3.0,5.0,12.0,4.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_037,18.0,12.0,6.0,9.0,4.0,10.0,8.0,12.0,4.0,5.0,12.0,5.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_038,18.0,15.0,5.0,9.0,4.0,10.0,7.0,12.0,3.0,5.0,12.0,3.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_039,18.0,13.0,6.0,11.0,4.0,10.0,6.0,12.0,5.0,5.0,10.0,8.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_040,18.0,13.0,5.0,9.0,4.0,11.0,7.0,12.0,4.0,5.0,12.0,4.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_041,18.0,13.0,6.0,10.0,4.0,10.0,7.0,14.0,4.0,4.0,10.0,8.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_042,18.0,12.0,7.0,10.0,4.0,8.0,8.0,14.0,3.0,5.0,11.0,8.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_043,18.0,13.0,6.0,11.0,5.0,8.0,6.0,14.0,4.0,4.0,11.0,10.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_044,18.0,14.0,5.0,9.0,4.0,11.0,9.0,10.0,3.0,5.0,12.0,2.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_045,18.0,13.0,7.0,10.0,4.0,8.0,5.0,16.0,5.0,4.0,10.0,12.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_046,18.0,11.0,7.0,11.0,4.0,9.0,8.0,14.0,5.0,3.0,10.0,11.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_047,18.0,13.0,5.0,10.0,4.0,8.0,6.0,15.0,5.0,5.0,11.0,9.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_048,18.0,15.0,5.0,10.0,4.0,9.0,7.0,14.0,3.0,3.0,12.0,6.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_049,18.0,14.0,6.0,9.0,4.0,12.0,8.0,9.0,3.0,5.0,12.0,2.0,False,False,False,False,False
synthetic-syn-small-vision-high,run_050,18.0,15.0,5.0,8.0,4.0,10.0,8.0,12.0,3.0,5.0,12.0,2.0,False,False,False,False,False
